 
*<____Point_ID__><____Photo_ID__><____adjusted_x'_y'____><___residuals_x'_y'__><_Comments_>
 
             2117             576     -4.1276      5.0434        0.9       -3.6
             2117             580     -7.2519      4.2852        5.0       -1.2
             2117             581     -4.5504      5.1600       -1.3        1.2
             2117             582     -6.5716      2.1542        0.1        1.3
             2117             583    -10.3123     -5.3421       -5.8        5.9
             2117             589     -0.8721      0.2838        6.2        4.2
             2117             592     -1.1606      5.4489       -0.5       -0.9
             2117             595      5.2899     -0.6230        5.7        1.7
             2117             597     -9.8216     -5.0632       -7.9        1.4
             2117             598     -3.3500     -1.1738       -3.5        1.7
             2117             599     -2.6724     -1.4615       -3.7        4.3
 
             2100             557      6.3366     -1.7698        2.6       -3.4
             2100             558      0.8986     -3.5027        1.1       -3.1
             2100             559     -0.9284     -0.8502        1.4        1.6
             2100             560      2.0574     -1.9351       -2.0        4.3
             2100             564      4.2794     -5.9679       -4.7        0.7
             2100             566      8.3625     -1.5963       -1.5        2.4
             2100             582     -8.1841      7.6365      -11.8        1.2
             2100             585    -11.2537     -5.2557       -3.6        4.4
             2100             589     -7.9341      2.5756        0.4        1.6
             2100             595     -0.7869     -1.7861        0.2        7.0
             2100             597    -10.4736      0.7891       -0.1        1.4
             2100             598     -3.8992      4.2032       -2.9       -2.7
             2100             599     -3.2110      6.7619       -7.5      -12.1  **
 
             2105             557     -6.5075      5.8005       -3.5       -1.7
             2105             561      9.1973      2.6266        3.1       -6.3
             2105             562      9.4560     -5.4761       -1.0        5.0
             2105             563     11.4307     -1.5124       -2.7       -0.1
             2105             575     -9.7094     -6.6104      -12.0       -0.5  **
             2105             576     -7.9820      0.6639        1.8       -1.4
             2105             580     -5.7763     -0.1307        2.8        2.1
             2105             581     -2.5672      1.2968       -1.2        3.8
             2105             582     -3.4322     -1.6864       -2.8        4.0
             2105             589      6.7991      1.3857        4.6       -2.3
             2105             592     -8.2738      0.8184       -3.3       -4.4
             2105             595     10.7096      3.0842       -4.8       -9.8
             2105             598     -0.7386     -5.8430        0.5        4.2
 
             2023             557      1.3599      2.1143        0.2       -5.6
             2023             558     -1.4919      3.4685        1.5       -3.7
             2023             559      0.7728      5.3846       -1.8       -0.7
             2023             560      5.9866      3.8928        4.8       -4.0
             2023             561      6.8327     -5.4043        4.8        8.8
             2023             564      8.2645     -1.8062        2.6        1.2
             2023             574     -9.8298      6.1310       -4.4       -5.3
             2023             575     -4.7977     -0.9075        0.5        1.2
             2023             576     -3.0501      5.6630        0.4       -5.0
             2023             580     -7.1541      5.4207        4.6       -2.9
             2023             581     -4.5181      6.2105       -2.9        0.1
             2023             582     -6.8258      3.2892        1.4        0.0
             2023             583    -10.5587     -3.9510       -5.6        5.2
             2023             589     -2.2771      0.8311       -1.2        6.3
             2023             592      0.5168      5.8196        0.7       -1.8
             2023             595      4.0474     -0.7906        3.7        2.2
             2023             597     -9.8759     -3.8288       -4.0        2.4
             2023             598     -3.3961     -0.0608       -4.1        0.9
             2023             599     -2.6823      0.2477       -3.7        3.1
 
             2125             557      3.5715      5.3569       -1.6       -6.9
             2125             560     10.4280      1.5631       -1.9        0.7
             2125             561     10.9014     -7.1880      -66.4       56.8  skipped
             2125             575     -6.8667      1.3575        0.8        0.8
             2125             580    -10.5214      4.8866       -7.3       -0.8
             2125             581     -7.6641      5.6584       -1.8       -3.0
             2125             582    -10.0387      1.7913        0.2       -1.4
             2125             589     -3.1241     -3.4655       -3.0        5.4
             2125             595      5.2677     -4.2273        6.4        0.4
             2125             598     -6.5875     -0.8587       -4.9       -1.3
             2125             599     -7.4228     -0.7567        0.1        1.4
 
             2104             557     -3.8766      2.7572       -2.6       -0.8
             2104             561      6.5744     -0.7755       10.3       -1.6
             2104             563      7.8904     -4.0732        6.8        0.4
             2104             564      9.4946      3.1920       -1.2       -1.9
             2104             575     -6.3994     -4.7944        1.1        2.5
             2104             576     -4.4997      2.3658       -0.6       -2.4
             2104             580     -5.2391      3.4501       -0.1       -3.7
             2104             581     -2.2387      4.5480       -0.5        0.2
             2104             582     -4.0092      1.9692       -3.0       -0.2
             2104             583     -7.8493     -6.5902       -1.7        6.5
             2104             584    -10.7436     -6.3556       -0.1       11.0  **
             2104             589      2.3295      3.4923        1.1        2.7
             2104             592     -2.7145      1.6227       -5.7       -2.3
             2104             595      6.9300      2.8454        2.1       -3.2
             2104             597     -7.6461     -6.4379        5.7        7.2
             2104             598     -0.6791     -2.3146       -0.1        2.7
             2104             599      1.5582     -3.8495        2.7       -4.7
 
             2080             552      7.0455      5.5352        2.8       -2.1
             2080             557     -5.1813     -0.1054       -1.3        1.4
             2080             558    -10.6742      5.4584       -4.1       -2.2
             2080             561      3.5355     -0.2137        2.1       -3.5
             2080             562      2.7370     -6.1892       -1.2        2.9
             2080             563      5.0444     -2.6184        2.8       -3.7
             2080             564      6.8253      4.3901        4.7       -0.7
             2080             574     -9.5940      0.0422       -5.5        3.0
             2080             575     -4.4165     -6.2292        1.3        4.2
             2080             576     -2.3589      0.8501       -1.5       -0.3
             2080             580     -2.8915      4.3592        0.1       -3.9
             2080             581     -0.1263      5.4152       -1.9       -1.2
             2080             582     -1.9804      3.5253       -3.0       -3.9
             2080             583     -5.4474     -4.5886       -3.0        6.0
             2080             584     -8.0609     -4.1204        0.5       12.2
             2080             585     -1.7322     -6.1815       -5.2       -1.2
             2080             589      2.2309      6.8105        3.5       -6.0
             2080             590     -5.3483     -6.1194        1.6       11.2
             2080             592     -0.4192     -1.5236       -3.9        3.7
             2080             595      5.5473      4.8482       -0.1       -2.7
             2080             596      2.1081     -5.9402        3.8        2.5
             2080             597     -5.4151     -5.0040        2.7        1.4
